year,ticker,company,sector,preliminary_posted,effective_date,final_is_exact
2023,ALLK,ALLAKOS INC,Health Care,2023-05-19,2023-06-23,True
2023,PINE,ALPINE INCOME PROPERTY T,Real Estate,2023-05-19,2023-06-23,True
2023,ALTI,ALTI GLOBAL INC,Financials,2023-05-19,2023-06-23,True
2023,ALT,ALTIMMUNE INC,Health Care,2023-05-19,2023-06-23,True
2023,ATLO,AMES NATL CORP,Financials,2023-05-19,2023-06-23,True
2023,AMPX,AMPRIUS TECHNOLOGIES,Industrials,2023-05-19,2023-06-23,True
2023,ANNX,ANNEXON,Health Care,2023-05-19,2023-06-23,True
2023,ARDX,ARDELYX INC,Health Care,2023-05-19,2023-06-23,True
2023,SPRY,ARS PHARMACEUTICALS INC,Health Care,2023-05-19,2023-06-23,True
2023,ASRT,ASSERTIO HOLDINGS INC,Health Care,2023-05-19,2023-06-23,True
2023,ASTS,AST SPACEMOBILE INC (A),Telecommunications,2023-05-19,2023-06-23,True
2023,ATXS,ASTRIA THERAPEUTICS INC,Health Care,2023-05-19,2023-06-23,True
2023,ASUR,ASURE SOFTWARE INC,Technology,2023-05-19,2023-06-23,True
2023,AESI,ATLAS ENERGY SOLUTIONS I,Energy,2023-05-19,2023-06-23,True
2023,AUR,AURORA INNOVATION (A),Industrials,2023-05-19,2023-06-23,True
2023,RCEL,AVITA MEDICAL INC,Health Care,2023-05-19,2023-06-23,True
2023,BSVN,BANK7 CORP,Financials,2023-05-19,2023-06-23,True
2023,BELFB,BEL FUSE INC,Telecommunications,2023-05-19,2023-06-23,True
2023,BHRB,BERKE & HERBERT BANK & T,Financials,2023-05-19,2023-06-23,True
2023,XAIR,BEYOND AIR INC,Health Care,2023-05-19,2023-06-23,True
2023,BBAI,BIGBEAR AI HOLDINGS CORP,Technology,2023-05-19,2023-06-23,True
2023,BCAB,BIOATLA,Health Care,2023-05-19,2023-06-23,True
2023,BMEA,BIOMEA FUSION,Health Care,2023-05-19,2023-06-23,True
2023,BTMD,BIOTE CORP,Health Care,2023-05-19,2023-06-23,True
2023,BIVI,BIOVIE,Health Care,2023-05-19,2023-06-23,True
2023,BTBT,BIT DIGITAL INC,Technology,2023-05-19,2023-06-23,True
2023,BKSY,BLACKSKY TECHNOLOGY (A),Industrials,2023-05-19,2023-06-23,True
2023,BWMN,BOWMAN CONSULTING GROUP,Industrials,2023-05-19,2023-06-23,True
2023,BRZE,BRAZE,Technology,2023-05-19,2023-06-23,True
2023,BGXX,BRIGHT GREEN,Health Care,2023-05-19,2023-06-23,True
2023,CFFI,C & F FINANCIAL CORP,Financials,2023-05-19,2023-06-23,True
2023,CABA,CABALETTA BIO,Health Care,2023-05-19,2023-06-23,True
2023,CDZI,CADIZ INC,Utilities,2023-05-19,2023-06-23,True
2023,CMCL,CALEDONIA MINING CORP,Basic Materials,2023-05-19,2023-06-23,True
2023,CARM,CARISMA THERAPEUTICS INC,Health Care,2023-05-19,2023-06-23,True
2023,TAST,CARROLS RESTAURANT GRP,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,CECO,CECO ENVIRONMENTAL CORP,Industrials,2023-05-19,2023-06-23,True
2023,CELC,CELCUITY,Health Care,2023-05-19,2023-06-23,True
2023,CVCY,CENTRAL VALLEY CMNTY,Financials,2023-05-19,2023-06-23,True
2023,CHMG,CHEMUNG FINL CORP,Financials,2023-05-19,2023-06-23,True
2023,COFS,CHOICEONE FINANCIAL SERV,Financials,2023-05-19,2023-06-23,True
2023,CTXR,CITIUS PHARMACEUTICALS,Health Care,2023-05-19,2023-06-23,True
2023,CZFS,CITIZENS FINANCIAL S,Financials,2023-05-19,2023-06-23,True
2023,CLPT,CLEARPOINT NEURO INC,Health Care,2023-05-19,2023-06-23,True
2023,CLMB,CLIMB GLOBAL SOLUTIONS,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,CNHI,CNH INDUSTRIAL N.V.,Industrials,2023-05-19,2023-06-23,True
2023,CVLY,CODORUS VY BANCORP INC,Financials,2023-05-19,2023-06-23,True
2023,CVGI,COMMERCIAL VEH GROUP INC,Industrials,2023-05-19,2023-06-23,True
2023,TCFC,COMMUNITY FINL CORP MD,Financials,2023-05-19,2023-06-23,True
2023,CMPX,COMPASS THERAPEUTICS,Health Care,2023-05-19,2023-06-23,True
2023,CWCO,CONSOLIDATED WATER CO,Utilities,2023-05-19,2023-06-23,True
2023,CTGO,CONTANGO ORE INC,Basic Materials,2023-05-19,2023-06-23,True
2023,CPS,COOPER STD HLDGS INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,CLB,CORE LABORATORIES,Energy,2023-05-19,2023-06-23,True
2023,CMT,CORE MOLDING TECHN,Industrials,2023-05-19,2023-06-23,True
2023,CCRD,CORECARD CORP,Technology,2023-05-19,2023-06-23,True
2023,CRMD,CORMEDIX INC,Health Care,2023-05-19,2023-06-23,True
2023,CPNG,COUPANG,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,PMTS,CPI CARD GROUP INC,Industrials,2023-05-19,2023-06-23,True
2023,CRCT,CRICUT,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,CUE,CUE BIOPHARMA INC,Health Care,2023-05-19,2023-06-23,True
2023,CVRX,CVRX,Health Care,2023-05-19,2023-06-23,True
2023,CXAI,CXAPP INC,Technology,2023-05-19,2023-06-23,True
2023,CBAY,CYMABAY THERAPEUTICS INC,Health Care,2023-05-19,2023-06-23,True
2023,DAKT,DAKTRONICS INC,Technology,2023-05-19,2023-06-23,True
2023,IRON,DISC MEDICINE INC,Health Care,2023-05-19,2023-06-23,True
2023,DOLE,DOLE PLC,Consumer Staples,2023-05-19,2023-06-23,True
2023,DFLI,DRAGONFLY ENERGY (A),Industrials,2023-05-19,2023-06-23,True
2023,EEX,EMERALD HOLDING INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,EU,ENCORE ENERGY SYSTEM,Basic Materials,2023-05-19,2023-06-23,True
2023,ELVN,ENLIVEN THERAPEUTICS INC,Health Care,2023-05-19,2023-06-23,True
2023,TRDA,ENTRADA THERAPEUTICS,Health Care,2023-05-19,2023-06-23,True
2023,ELA,ENVELA,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,EOSE,EOS ENERGY (A),Industrials,2023-05-19,2023-06-23,True
2023,ESCA,ESCALADE INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,ESSA,ESSA BANCORP INC,Financials,2023-05-19,2023-06-23,True
2023,EVBN,EVANS BANCORP INC,Financials,2023-05-19,2023-06-23,True
2023,EVEX,EVE HOLDING INC (A),Industrials,2023-05-19,2023-06-23,True
2023,EVI,EVI INDUSTRIES,Industrials,2023-05-19,2023-06-23,True
2023,EPM,EVOLUTION PETROLEUM CORP,Energy,2023-05-19,2023-06-23,True
2023,EXFY,EXPENSIFY,Technology,2023-05-19,2023-06-23,True
2023,EYEN,EYENOVIA INC,Health Care,2023-05-19,2023-06-23,True
2023,FENC,FENNEC PHARMACEUTICALS,Health Care,2023-05-19,2023-06-23,True
2023,FERG,FERGUSON PLC,Industrials,2023-05-19,2023-06-23,True
2023,FDBC,FIDELITY D&D BANCORP INC,Financials,2023-05-19,2023-06-23,True
2023,FRGI,FIESTA RESTAURANT GROUP,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,FCCO,FIRST CMNTY CORP SC,Financials,2023-05-19,2023-06-23,True
2023,NOTE,FISCAL NOTE HOLDINGS (A),Technology,2023-05-19,2023-06-23,True
2023,AFRI,FORAFRIC GLOBAL PLC,Consumer Staples,2023-05-19,2023-06-23,True
2023,FRGE,FORGE GLOBAL HOLDING (A),Financials,2023-05-19,2023-06-23,True
2023,FET,FORUM ENERGY TECH,Energy,2023-05-19,2023-06-23,True
2023,FRSH,FRESHWORKS,Technology,2023-05-19,2023-06-23,True
2023,FSBW,FS BANCORP INC,Financials,2023-05-19,2023-06-23,True
2023,FTAI,FTAI AVIATION,Industrials,2023-05-19,2023-06-23,True
2023,FIP,FTAI INFRASTRUCTURE INC,Industrials,2023-05-19,2023-06-23,True
2023,GENC,GENCOR INDUSTRIES INC,Industrials,2023-05-19,2023-06-23,True
2023,GNLX,GENELUX CORP,Health Care,2023-05-19,2023-06-23,True
2023,GNE,GENIE ENERGY LTD,Utilities,2023-05-19,2023-06-23,True
2023,GTLB,GITLAB,Technology,2023-05-19,2023-06-23,True
2023,GBTG,GLOBAL BUSINESS TRAVEL,Industrials,2023-05-19,2023-06-23,True
2023,GOCO,GOHEALTH,Financials,2023-05-19,2023-06-23,True
2023,GRNT,GRANITE RIDGE RESOUR (A),Energy,2023-05-19,2023-06-23,True
2023,GRPH,GRAPHITE BIO,Health Care,2023-05-19,2023-06-23,True
2023,GRND,GRINDR INC,Technology,2023-05-19,2023-06-23,True
2023,GRTS,GRITSTONE BIO INC,Health Care,2023-05-19,2023-06-23,True
2023,HNRG,HALLADOR ENERGY CO,Energy,2023-05-19,2023-06-23,True
2023,HROW,HARROW HEALTH INC.,Health Care,2023-05-19,2023-06-23,True
2023,HBIO,HARVARD BIOSCIENCE INC,Health Care,2023-05-19,2023-06-23,True
2023,HCP,HASHICORP,Technology,2023-05-19,2023-06-23,True
2023,HSHP,HIMALAYA SHIPPING LTD,Industrials,2023-05-19,2023-06-23,True
2023,HQI,HIREQUEST INC.,Industrials,2023-05-19,2023-06-23,True
2023,HOFT,HOOKER FURNISHINGS CORP,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,IAUX,I-80 GOLD CORP (NYSE AME,Basic Materials,2023-05-19,2023-06-23,True
2023,ICLR,ICON PLC,Health Care,2023-05-19,2023-06-23,True
2023,IKNA,IKENA ONCOLOGY,Health Care,2023-05-19,2023-06-23,True
2023,IMMR,IMMERSION CORP,Technology,2023-05-19,2023-06-23,True
2023,IMRX,IMMUNEERING,Health Care,2023-05-19,2023-06-23,True
2023,INFU,INFUSYSTEM HLDGS INC,Health Care,2023-05-19,2023-06-23,True
2023,INMD,INMODE,Health Care,2023-05-19,2023-06-23,True
2023,INOD,INNODATA INC,Technology,2023-05-19,2023-06-23,True
2023,VATE,INNOVATE CORP,Industrials,2023-05-19,2023-06-23,True
2023,INZY,INOZYME PHARMA,Health Care,2023-05-19,2023-06-23,True
2023,INTT,INTEST CORP,Technology,2023-05-19,2023-06-23,True
2023,IVAC,INTEVAC INC,Technology,2023-05-19,2023-06-23,True
2023,ISPR,ISPIRE TECHNOLOGY INC,Industrials,2023-05-19,2023-06-23,True
2023,ITI,ITERIS INC,Industrials,2023-05-19,2023-06-23,True
2023,JAKK,JAKKS PACIFIC INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,JILL,JJILL INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,KLTR,KALTURA,Telecommunications,2023-05-19,2023-06-23,True
2023,KFS,KINGSWAY FINANCIAL SERV,Financials,2023-05-19,2023-06-23,True
2023,KLXE,KLX ENERGY SERVICES,Energy,2023-05-19,2023-06-23,True
2023,KRMD,KORU MEDICAL SYSTEMS INC,Health Care,2023-05-19,2023-06-23,True
2023,KVHI,KVH INDUSTRIES INC,Telecommunications,2023-05-19,2023-06-23,True
2023,LNZA,LANZATECH GLOBAL,Basic Materials,2023-05-19,2023-06-23,True
2023,LRMR,LARIMAR THERAPEUTICS INC,Health Care,2023-05-19,2023-06-23,True
2023,LAZY,LAZYDAYS HOLDINGS INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,LCNB,LCNB CORP,Financials,2023-05-19,2023-06-23,True
2023,DRS,LEONARDO DRS INC,Industrials,2023-05-19,2023-06-23,True
2023,LTRPB,LIBERTY TRIPADVISOR HOLD,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,LMB,LIMBACH HOLDINGS INC,Industrials,2023-05-19,2023-06-23,True
2023,LMNR,LIMONEIRA CO,Consumer Staples,2023-05-19,2023-06-23,True
2023,LINC,LINCOLN EDUCATIONAL SVS,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,LCTX,LINEAGE CELL THERAPEUTIC,Health Care,2023-05-19,2023-06-23,True
2023,LVWR,LIVEWIRE GROUP INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,LBPH,LONGBOARD PHARMACEUTICAL,Health Care,2023-05-19,2023-06-23,True
2023,LPTV,LOOP MEDIA INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,LYTS,LSI INDUSTRIES INC,Industrials,2023-05-19,2023-06-23,True
2023,LUNA,LUNA INNOVATIONS INC,Industrials,2023-05-19,2023-06-23,True
2023,MHLD,MAIDEN HOLDINGS LTD,Financials,2023-05-19,2023-06-23,True
2023,MNSB,MAINSTREET BANCSHARES,Financials,2023-05-19,2023-06-23,True
2023,TUSK,MAMMOTH ENERGY SERVICES,Energy,2023-05-19,2023-06-23,True
2023,MRNS,MARINUS PHARMACEUTICALS,Health Care,2023-05-19,2023-06-23,True
2023,MLP,MAUI LAND & PINEAPPLE CO,Real Estate,2023-05-19,2023-06-23,True
2023,MAXN,MAXEON SOLAR TECHNOLOGIE,Energy,2023-05-19,2023-06-23,True
2023,MEC,MAYVILLE ENGINEERING,Industrials,2023-05-19,2023-06-23,True
2023,MACK,MERRIMACK PHARMACEUTICAL,Health Care,2023-05-19,2023-06-23,True
2023,MBCN,MIDDLEFIELD BANC CORP,Financials,2023-05-19,2023-06-23,True
2023,MG,MISTRAS GROUP INC,Industrials,2023-05-19,2023-06-23,True
2023,MOND,MONDEE HOLDINGS INC (A),Consumer Discretionary,2023-05-19,2023-06-23,True
2023,NATH,NATHANS FAMOUS INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,NKSH,NATIONAL BANKSHARES INC,Financials,2023-05-19,2023-06-23,True
2023,NVTS,NAVITAS SEMI CORP (A),Technology,2023-05-19,2023-06-23,True
2023,NEWT,NEWTEKONE INC,Financials,2023-05-19,2023-06-23,True
2023,NXDT,NEXPOINT DIVERSIFIED REA,Financials,2023-05-19,2023-06-23,True
2023,KIND,NEXTDOOR HOLDINGS INC,Technology,2023-05-19,2023-06-23,True
2023,NB,NIOCORP DEVELOPMENTS LTD,Basic Materials,2023-05-19,2023-06-23,True
2023,NECB,NORTHEAST COMMUNITY BANC,Financials,2023-05-19,2023-06-23,True
2023,NRIM,NORTHRIM BANCORP INC,Financials,2023-05-19,2023-06-23,True
2023,NWFL,NORWOOD FINANCIAL CORP,Financials,2023-05-19,2023-06-23,True
2023,NU,NU HOLDINGS,Industrials,2023-05-19,2023-06-23,True
2023,NVCT,NUVECTIS PHARMA,Health Care,2023-05-19,2023-06-23,True
2023,NVEC,NVE CORP,Technology,2023-05-19,2023-06-23,True
2023,OVLY,OAK VALLEY BANCORP,Financials,2023-05-19,2023-06-23,True
2023,OCEA,OCEAN BIOMEDICAL INC,Health Care,2023-05-19,2023-06-23,True
2023,OCN,OCWEN FINANCIAL CORP,Financials,2023-05-19,2023-06-23,True
2023,ODC,OIL DRI CORP OF AMERICA,Consumer Staples,2023-05-19,2023-06-23,True
2023,OLMA,OLEMA PHARMACEUTICALS,Health Care,2023-05-19,2023-06-23,True
2023,OMGA,OMEGA THERAPEUTICS,Health Care,2023-05-19,2023-06-23,True
2023,OMER,OMEROS CORP,Health Care,2023-05-19,2023-06-23,True
2023,OPTN,OPTINOSE INC,Health Care,2023-05-19,2023-06-23,True
2023,OBT,ORANGE COUNTY BANCORP,Financials,2023-05-19,2023-06-23,True
2023,OBIO,ORCHESTRA BIOMED HOLDING,Health Care,2023-05-19,2023-06-23,True
2023,ORIC,ORIC PHARMACEUTICALS,Health Care,2023-05-19,2023-06-23,True
2023,OSG,OVERSEAS SHIPHOLDING INC,Industrials,2023-05-19,2023-06-23,True
2023,OVID,OVID THERAPEUTICS INC,Health Care,2023-05-19,2023-06-23,True
2023,PX,P10,Financials,2023-05-19,2023-06-23,True
2023,PAGS,PAGSEGURO DIGITAL LTD,Industrials,2023-05-19,2023-06-23,True
2023,PANL,PANGAEA LOGS SOLUTIONS,Industrials,2023-05-19,2023-06-23,True
2023,PKOH,PARK OHIO HOLDINGS CORP,Industrials,2023-05-19,2023-06-23,True
2023,PAX,PATRIA INVESTMENTS,Financials,2023-05-19,2023-06-23,True
2023,PAYS,PAYSIGN INC,Industrials,2023-05-19,2023-06-23,True
2023,PDSB,PDS BIOTECHNOLOGY CORP,Health Care,2023-05-19,2023-06-23,True
2023,PKST,PEAKSTONE REALTY TRUST,Real Estate,2023-05-19,2023-06-23,True
2023,PWOD,PENNS WOODS BANCORP INC,Financials,2023-05-19,2023-06-23,True
2023,PFMT,PERFORMANT FINANCIAL COR,Industrials,2023-05-19,2023-06-23,True
2023,PPTA,PERPETUA RESOURCES,Basic Materials,2023-05-19,2023-06-23,True
2023,AGS,PLAYAGS INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,PLRX,PLIANT THERAPEUTICS,Health Care,2023-05-19,2023-06-23,True
2023,PLBC,PLUMAS BANCORP,Financials,2023-05-19,2023-06-23,True
2023,PDLB,PONCE FINANCIAL GROUP,Financials,2023-05-19,2023-06-23,True
2023,PSTX,POSEIDA THERAPEUTICS,Health Care,2023-05-19,2023-06-23,True
2023,PBPB,POTBELLY CORPORATION,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,PRLD,PRELUDE THERAPEUTICS,Health Care,2023-05-19,2023-06-23,True
2023,PRST,PRESTO AUTOMATIONS INC,Technology,2023-05-19,2023-06-23,True
2023,PNRG,PRIMEENERGY RESOURCES,Energy,2023-05-19,2023-06-23,True
2023,BPRN,PRINCETON BANCORP INC,Financials,2023-05-19,2023-06-23,True
2023,PROK,PROKIDNEY CORP (A),Health Care,2023-05-19,2023-06-23,True
2023,PLX,PROTALIX BIO THERA,Health Care,2023-05-19,2023-06-23,True
2023,PLSE,PULSE BIOSCIENCES INC,Health Care,2023-05-19,2023-06-23,True
2023,QIPT,QUIPT HOME MEDICAL CORP,Health Care,2023-05-19,2023-06-23,True
2023,QRTEB,QURATE RETAIL INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,RAIN,RAIN ONCOLOGY INC,Health Care,2023-05-19,2023-06-23,True
2023,RNGR,RANGER ENERGY SERVICES,Energy,2023-05-19,2023-06-23,True
2023,RRGB,RED ROBIN GOURMET BURGER,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,RPHM,RENEO PHARMACEUTICALS,Health Care,2023-05-19,2023-06-23,True
2023,RGCO,RGC RES INC,Utilities,2023-05-19,2023-06-23,True
2023,RYTM,RHYTHM PHARMACEUTICALS,Health Care,2023-05-19,2023-06-23,True
2023,RELL,RICHARDSON ELECTRONICS,Technology,2023-05-19,2023-06-23,True
2023,ROIV,ROIVANT SCIENCES LTD (A),Health Care,2023-05-19,2023-06-23,True
2023,SMTI,SANARA MEDTECH,Health Care,2023-05-19,2023-06-23,True
2023,SVRA,SAVARA INC,Health Care,2023-05-19,2023-06-23,True
2023,SRRK,SCHOLAR ROCK HOLDING,Health Care,2023-05-19,2023-06-23,True
2023,SCPH,SCPHARMACEUTICALS INC,Health Care,2023-05-19,2023-06-23,True
2023,SMHI,SEACOR MARINE HOLDINGS,Energy,2023-05-19,2023-06-23,True
2023,SDRL,SEADRILL LTD NYSE,Energy,2023-05-19,2023-06-23,True
2023,SNFCA,SECURITY NATL FINL CORP,Financials,2023-05-19,2023-06-23,True
2023,SELB,SELECTA BIOSCIENCES INC,Health Care,2023-05-19,2023-06-23,True
2023,SMLR,SEMLER SCIENTIFIC INC,Health Care,2023-05-19,2023-06-23,True
2023,SEMR,SEMRUSH HOLDINGS,Technology,2023-05-19,2023-06-23,True
2023,SES,SES AI CORPORATION,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,SKYX,SKYX PLATFORMS CORP,Industrials,2023-05-19,2023-06-23,True
2023,SOUN,SOUNDHOUND AI INC,Technology,2023-05-19,2023-06-23,True
2023,SSBK,SOUTHERN STATES BANCSHAR,Financials,2023-05-19,2023-06-23,True
2023,SLND,SOUTHLAND HOLDINGS INC,Industrials,2023-05-19,2023-06-23,True
2023,SPOK,SPOK HOLDINGS INC,Telecommunications,2023-05-19,2023-06-23,True
2023,CXM,SPRINKLR,Technology,2023-05-19,2023-06-23,True
2023,SMMT,SUMMIT THERAPEUTICS INC,Health Care,2023-05-19,2023-06-23,True
2023,SGHC,SUPER GROUP SGHC LTD,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,SST,SYSTEM1 INC (A),Technology,2023-05-19,2023-06-23,True
2023,TARO,TARO PHARM INDS,Health Care,2023-05-19,2023-06-23,True
2023,FTI,TECHNIPFMC,Energy,2023-05-19,2023-06-23,True
2023,TELA,TELA BIO,Health Care,2023-05-19,2023-06-23,True
2023,TERN,TERNS PHARMACEUTICALS,Health Care,2023-05-19,2023-06-23,True
2023,TSBK,TIMBERLAND BANCORP INC,Financials,2023-05-19,2023-06-23,True
2023,TIO,TINGO GROUP INC,Industrials,2023-05-19,2023-06-23,True
2023,TSQ,TOWNSQUARE MEDIA INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,TPG,TPG PARTNERS LLC,Financials,2023-05-19,2023-06-23,True
2023,TRVI,TREVI THERAPEUTICS,Health Care,2023-05-19,2023-06-23,True
2023,UHG,UNITED HOMES GROUP INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,UIHC,UNITED INS HLDGS CORP,Financials,2023-05-19,2023-06-23,True
2023,URGN,UROGEN PHARMA,Health Care,2023-05-19,2023-06-23,True
2023,USX,US XPRESS ENTERPRISES,Industrials,2023-05-19,2023-06-23,True
2023,VAXX,VAXXINITY,Health Care,2023-05-19,2023-06-23,True
2023,VRA,VERA BRADLEY INC,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,VGAS,VERDE CLEAN FUELS INC,Energy,2023-05-19,2023-06-23,True
2023,VRCA,VERRICA PHARMACEUTICALS,Health Care,2023-05-19,2023-06-23,True
2023,VMD,VIEMED HEALTHCARE,Health Care,2023-05-19,2023-06-23,True
2023,VIGL,VIGIL NEUROSCIENCE,Health Care,2023-05-19,2023-06-23,True
2023,VKTX,VIKING THERAPEUTICS INC,Health Care,2023-05-19,2023-06-23,True
2023,VABK,VIRGINIA NATIONAL BANKSH,Financials,2023-05-19,2023-06-23,True
2023,VOR,VOR BIOPHARMA,Health Care,2023-05-19,2023-06-23,True
2023,VOXX,VOXX INTERNATIONAL CORP,Consumer Discretionary,2023-05-19,2023-06-23,True
2023,VYGR,VOYAGER THERAPEUTICS INC,Health Care,2023-05-19,2023-06-23,True
2023,WALD,WALDENCAST PLC (A),Consumer Staples,2023-05-19,2023-06-23,True
2023,WVE,WAVE LIFE SCIENCES LTD,Health Care,2023-05-19,2023-06-23,True
2023,WEST,WESTROCK COFFEE CO (A),Consumer Staples,2023-05-19,2023-06-23,True
2023,WLFC,WILLIS LEASE FINANCE,Industrials,2023-05-19,2023-06-23,True
2023,XFOR,X4 PHARMACEUTICALS INC,Health Care,2023-05-19,2023-06-23,True
2023,XOMA,XOMA CORP,Health Care,2023-05-19,2023-06-23,True
2023,XP,XP,Financials,2023-05-19,2023-06-23,True
2023,ZVIA,ZEVIA PBC,Consumer Staples,2023-05-19,2023-06-23,True
2023,ZVRA,ZEVRA THERAPEUTICS INC,Health Care,2023-05-19,2023-06-23,True
2023,ZURA,ZURA BIO LTD,Health Care,2023-05-19,2023-06-23,True
2023,ZYME,ZYMEWORKS,Health Care,2023-05-19,2023-06-23,True
